gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,fcf_ocf,debt_ebitda,gpm,opmad,evm,intcov_ratio,at_turn,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,price,relative_quarterly_return,target
7228,1990-10-31,MDT,567.162,390.24,0.97,283.887,336.142,254.626,26.324,0.273,0.214,,,23.12,0.284,0.465,0.409,0.715,0.198,8.92,15.24,1.07,0.169,0.127,,0.552,1.912,3.664,84.0,0.18990532811651162,-0.03313439849624045
7228,1991-01-31,MDT,565.743,407.357,1.15,265.081,318.711,252.222,39.283,0.266,0.214,,,37.045,0.296,0.441,0.401,0.712,0.198,9.816,15.418,1.064,0.167,0.128,,0.536,1.975,5.264,92.25,-0.03313439849624045,0.11460626047542122
7228,1991-04-30,MDT,612.084,412.057,1.35,292.029,340.975,281.348,65.832,0.259,0.212,,,26.426,0.291,0.483,0.406,0.712,0.202,14.01,14.969,1.086,0.176,0.131,,0.499,2.096,4.819,111.25,0.11460626047542122,0.11174813619647872
7228,1991-07-31,MDT,598.459,414.77,1.22,256.759,304.886,264.684,10.975,0.272,0.215,,,33.086,0.276,0.487,0.379,0.723,0.205,12.0,16.111,1.061,0.177,0.132,,0.488,2.135,5.808,127.375,0.11174813619647872,-0.393737218272487
7228,1991-10-31,MDT,632.048,432.571,0.65,270.431,321.498,279.026,31.665,0.272,0.218,,,34.152,0.287,0.566,0.366,0.723,0.208,13.716,17.379,1.057,0.181,0.138,,0.461,2.221,7.391,78.75,-0.393737218272487,0.05680336242941353
7228,1992-01-31,MDT,668.71,451.248,0.66,281.92,338.89,299.457,43.836,0.275,0.217,,,28.999,0.299,0.542,0.352,0.718,0.208,15.439,17.897,1.065,0.179,0.137,,0.448,2.281,5.594,86.5,0.05680336242941353,-0.25784342823675166
7228,1992-04-30,MDT,695.916,467.54,0.8,308.577,367.001,333.745,77.189,0.27,0.214,,,32.277,0.295,0.49,0.302,0.718,0.209,13.465,18.311,1.076,0.188,0.137,,0.461,2.255,6.001,65.5,-0.25784342823675166,0.17997413465615741
7228,1992-07-31,MDT,682.43,494.838,0.77,264.814,327.521,329.914,18.887,0.3,0.221,,,34.991,0.294,0.483,0.272,0.729,0.21,14.315,18.096,1.098,0.192,0.138,,0.427,2.38,6.652,78.75,0.17997413465615741,0.24160742489400466
7228,1992-10-31,MDT,784.896,487.389,1.01,273.22,391.109,331.804,36.443,0.286,0.238,,,25.936,0.286,0.625,0.275,0.719,0.196,15.275,18.924,1.094,0.203,0.149,,0.431,2.509,6.28,96.75,0.24160742489400466,-0.12670830361646013
7228,1993-01-31,MDT,809.388,499.562,0.8,279.41,402.624,308.206,53.539,0.288,0.238,,,17.052,0.298,0.671,0.261,0.729,0.203,14.625,20.989,1.059,0.213,0.154,,0.433,2.64,4.851,90.0,-0.12670830361646013,-0.2683458123675515
7228,1993-04-30,MDT,774.688,511.762,0.98,348.096,444.972,358.284,77.077,0.271,0.255,,,13.811,0.303,0.736,0.31,0.711,0.209,11.701,26.523,1.084,0.212,0.159,,0.529,2.226,4.756,65.375,-0.2683458123675515,-0.08878336345026061
7228,1993-07-31,MDT,718.797,513.673,0.91,286.846,389.231,331.306,13.878,0.272,0.247,,,12.3,0.289,0.771,0.3,0.726,0.205,13.623,30.629,1.043,0.217,0.164,,0.469,2.6,4.573,60.75,-0.08878336345026061,0.1733701520878852
7228,1993-10-31,MDT,704.902,522.726,0.98,251.576,361.308,332.057,26.607,0.299,0.243,,,17.347,0.323,0.751,0.27,0.744,0.23,11.224,34.344,1.052,0.218,0.161,,0.462,2.58,5.385,74.125,0.1733701520878852,0.10655282279619094
7228,1994-01-31,MDT,794.27,520.669,0.99,283.46,394.64,334.601,37.064,0.314,0.256,,,14.797,0.337,0.805,0.259,0.747,0.235,10.39,38.326,1.072,0.223,0.165,,0.458,2.558,4.957,84.0,0.10655282279619094,-0.04042214308949843
7228,1994-04-30,MDT,845.857,777.395,1.16,439.444,569.76,392.958,60.799,0.272,0.243,,,12.877,0.32,0.83,0.198,0.735,0.239,11.254,40.53,0.956,0.224,0.167,,0.541,1.925,4.297,75.25,-0.04042214308949843,0.16198623367098697
7228,1994-07-31,MDT,819.241,792.679,1.13,415.0,548.541,403.795,27.929,0.338,0.264,,,16.917,0.323,0.794,0.172,0.75,0.25,10.266,41.624,1.013,0.229,0.167,,0.48,2.277,5.676,89.125,0.16198623367098697,-0.43834290543176846
7228,1994-10-31,MDT,877.604,778.142,0.61,395.143,519.812,408.152,43.158,0.33,0.262,,,15.37,0.341,0.814,0.164,0.747,0.251,10.757,44.458,0.992,0.227,0.168,,0.487,2.177,5.531,52.25,-0.43834290543176846,0.1404495895762966
7228,1995-01-31,MDT,910.86,806.056,0.62,385.264,514.364,413.723,65.737,0.325,0.258,,,20.105,0.36,0.775,0.155,0.747,0.252,11.196,46.397,0.98,0.228,0.169,,0.483,2.112,6.55,59.375,0.1404495895762966,0.15943826233668013
