permno,adate,qdate,public_date,evm,pe_exi,gpm,roe,capital_ratio,debt_ebitda,PEG_trailing,divyield,TICKER
19561,2011-12-31,2012-09-30,2012-11-30,8.448,13.101,0.189,0.849,0.625,1.479,,2.37%,BA
19561,2011-12-31,2012-09-30,2012-12-31,8.448,13.291,0.189,0.849,0.625,1.479,,2.34%,BA
19561,2011-12-31,2012-09-30,2013-01-31,8.448,13.028,0.189,0.849,0.625,1.479,,2.38%,BA
19561,2012-12-31,2012-12-31,2013-02-28,8.876,15.049,0.179,0.832,0.605,1.372,0.293,2.52%,BA
19561,2012-12-31,2012-12-31,2013-03-31,8.876,16.800,0.179,0.832,0.605,1.372,0.328,2.26%,BA
19561,2012-12-31,2012-12-31,2013-04-30,8.876,17.888,0.179,0.832,0.605,1.372,0.349,2.12%,BA
19561,2012-12-31,2013-03-31,2013-05-31,8.651,18.543,0.182,0.673,0.567,1.333,0.289,1.96%,BA
19561,2012-12-31,2013-03-31,2013-06-30,8.651,19.184,0.182,0.673,0.567,1.333,0.299,1.89%,BA
19561,2012-12-31,2013-03-31,2013-07-31,8.651,19.682,0.182,0.673,0.567,1.333,0.307,1.85%,BA
19561,2012-12-31,2013-06-30,2013-08-31,9.071,18.964,0.179,0.629,0.551,1.253,0.205,1.87%,BA
19561,2012-12-31,2013-06-30,2013-09-30,9.071,21.442,0.179,0.629,0.551,1.253,0.232,1.65%,BA
19561,2012-12-31,2013-06-30,2013-10-31,9.071,23.814,0.179,0.629,0.551,1.253,0.257,1.49%,BA
19561,2012-12-31,2013-09-30,2013-11-30,9.785,23.803,0.178,0.609,0.537,1.162,3.550,1.45%,BA
19561,2012-12-31,2013-09-30,2013-12-31,9.785,24.200,0.178,0.609,0.537,1.162,3.609,1.42%,BA
19561,2012-12-31,2013-09-30,2014-01-31,9.785,22.209,0.178,0.609,0.537,1.162,3.312,1.55%,BA
19561,2013-12-31,2013-12-31,2014-02-28,13.367,21.631,0.178,0.442,0.352,1.154,2.027,2.26%,BA
19561,2013-12-31,2013-12-31,2014-03-31,13.367,21.055,0.178,0.442,0.352,1.154,1.973,2.33%,BA
19561,2013-12-31,2013-12-31,2014-04-30,13.367,21.648,0.178,0.442,0.352,1.154,2.029,2.26%,BA
19561,2013-12-31,2014-03-31,2014-05-31,10.996,23.279,0.182,0.458,0.416,1.045,2.413,2.16%,BA
19561,2013-12-31,2014-03-31,2014-06-30,10.996,21.898,0.182,0.458,0.416,1.045,2.270,2.30%,BA
19561,2013-12-31,2014-03-31,2014-07-31,10.996,20.737,0.182,0.458,0.416,1.045,2.149,2.42%,BA
19561,2013-12-31,2014-06-30,2014-08-31,11.297,19.154,0.182,0.437,0.374,1.019,1.509,2.30%,BA
19561,2013-12-31,2014-06-30,2014-09-30,11.297,19.242,0.182,0.437,0.374,1.019,1.516,2.29%,BA
19561,2013-12-31,2014-06-30,2014-10-31,11.297,18.869,0.182,0.437,0.374,1.019,1.487,2.34%,BA
19561,2013-12-31,2014-09-30,2014-11-30,10.983,19.277,0.182,0.398,0.341,0.967,1.637,2.17%,BA
19561,2013-12-31,2014-09-30,2014-12-31,10.983,18.648,0.182,0.398,0.341,0.967,1.584,2.25%,BA
19561,2013-12-31,2014-09-30,2015-01-31,10.983,20.857,0.182,0.398,0.341,0.967,1.771,2.01%,BA
19561,2014-12-31,2014-12-31,2015-02-28,10.923,20.440,0.177,0.463,0.484,0.982,1.688,2.41%,BA
19561,2014-12-31,2014-12-31,2015-03-31,10.923,20.336,0.177,0.463,0.484,0.982,1.679,2.43%,BA
19561,2014-12-31,2014-12-31,2015-04-30,10.923,19.423,0.177,0.463,0.484,0.982,1.604,2.54%,BA
19561,2014-12-31,2015-03-31,2015-05-31,10.756,17.587,0.178,0.450,0.412,0.931,1.352,2.59%,BA
19561,2014-12-31,2015-03-31,2015-06-30,10.756,17.362,0.178,0.450,0.412,0.931,1.334,2.62%,BA
19561,2014-12-31,2015-03-31,2015-07-31,10.756,18.044,0.178,0.450,0.412,0.931,1.387,2.52%,BA
19561,2014-12-31,2015-06-30,2015-08-31,10.932,17.804,0.172,0.467,0.471,0.943,2.016,2.79%,BA
19561,2014-12-31,2015-06-30,2015-09-30,10.932,17.841,0.172,0.467,0.471,0.943,2.021,2.78%,BA
19561,2014-12-31,2015-06-30,2015-10-31,10.932,20.173,0.172,0.467,0.471,0.943,2.285,2.46%,BA
19561,2014-12-31,2015-09-30,2015-11-30,10.384,18.319,0.173,0.602,0.537,0.905,1.487,2.50%,BA
19561,2014-12-31,2015-09-30,2015-12-31,10.384,18.210,0.173,0.602,0.537,0.905,1.478,2.52%,BA
19561,2014-12-31,2015-09-30,2016-01-31,10.384,15.130,0.173,0.602,0.537,0.905,1.228,3.03%,BA
19561,2015-12-31,2015-12-31,2016-02-29,12.065,15.884,0.163,0.595,0.579,1.130,1.155,3.69%,BA
19561,2015-12-31,2015-12-31,2016-03-31,12.065,17.062,0.163,0.595,0.579,1.130,1.240,3.43%,BA
19561,2015-12-31,2015-12-31,2016-04-30,12.065,18.118,0.163,0.595,0.579,1.130,1.317,3.23%,BA
19561,2015-12-31,2016-03-31,2016-05-31,11.250,17.047,0.163,0.683,0.598,1.073,1.313,3.46%,BA
19561,2015-12-31,2016-03-31,2016-06-30,11.250,17.550,0.163,0.683,0.598,1.073,1.352,3.36%,BA
19561,2015-12-31,2016-03-31,2016-07-31,11.250,18.062,0.163,0.683,0.598,1.073,1.392,3.26%,BA
19561,2015-12-31,2016-06-30,2016-08-31,12.185,23.579,0.155,0.529,0.669,1.259,10.925,3.37%,BA
19561,2015-12-31,2016-06-30,2016-09-30,12.185,23.996,0.155,0.529,0.669,1.259,11.119,3.31%,BA
19561,2015-12-31,2016-06-30,2016-10-31,12.185,25.944,0.155,0.529,0.669,1.259,12.021,3.06%,BA
19561,2015-12-31,2016-09-30,2016-11-30,12.429,22.986,0.156,0.692,0.740,1.348,3.449,2.90%,BA
19561,2015-12-31,2016-09-30,2016-12-31,12.429,23.768,0.156,0.692,0.740,1.348,3.567,2.80%,BA
19561,2015-12-31,2016-09-30,2017-01-31,12.429,24.950,0.156,0.692,0.740,1.348,3.744,2.67%,BA
19561,2016-12-31,2016-12-31,2017-02-28,12.518,23.683,0.164,0.900,0.921,1.175,2.639,3.15%,BA
19561,2016-12-31,2016-12-31,2017-03-31,12.518,23.240,0.164,0.900,0.921,1.175,2.590,3.21%,BA
19561,2016-12-31,2016-12-31,2017-04-30,12.518,24.288,0.164,0.900,0.921,1.175,2.706,3.07%,BA
19561,2016-12-31,2017-03-31,2017-05-31,11.146,22.444,0.172,1.330,0.917,1.153,1.562,3.03%,BA
19561,2016-12-31,2017-03-31,2017-06-30,11.146,23.654,0.172,1.330,0.917,1.153,1.646,2.87%,BA
19561,2016-12-31,2017-03-31,2017-07-31,11.146,29.002,0.172,1.330,0.917,1.153,2.018,2.34%,BA
19561,2016-12-31,2017-06-30,2017-08-31,10.133,20.660,0.196,2.657,0.976,0.958,0.639,2.37%,BA
19561,2016-12-31,2017-06-30,2017-09-30,10.133,21.915,0.196,2.657,0.976,0.958,0.678,2.23%,BA
19561,2016-12-31,2017-06-30,2017-10-31,10.133,22.240,0.196,2.657,0.976,0.958,0.688,2.20%,BA
19561,2016-12-31,2017-09-30,2017-11-30,11.310,25.209,0.199,2.574,1.001,0.929,1.181,2.05%,BA
19561,2016-12-31,2017-09-30,2017-12-31,11.310,26.859,0.199,2.574,1.001,0.929,1.258,1.93%,BA
19561,2016-12-31,2017-09-30,2018-01-31,11.310,32.274,0.199,2.574,1.001,0.929,1.512,1.60%,BA
19561,2017-12-31,2017-12-31,2018-02-28,15.567,26.970,0.205,3.770,0.965,0.933,1.017,1.89%,BA
19561,2017-12-31,2017-12-31,2018-03-31,15.567,24.414,0.205,3.770,0.965,0.933,0.920,2.09%,BA
19561,2017-12-31,2017-12-31,2018-04-30,15.567,24.837,0.205,3.770,0.965,0.933,0.936,2.05%,BA
19561,2017-12-31,2018-03-31,2018-05-31,13.134,22.720,0.212,3.694,0.985,0.871,0.749,1.94%,BA
19561,2017-12-31,2018-03-31,2018-06-30,13.134,21.646,0.212,3.694,0.985,0.871,0.714,2.04%,BA
19561,2017-12-31,2018-03-31,2018-07-31,13.134,22.987,0.212,3.694,0.985,0.871,0.758,1.92%,BA
19561,2017-12-31,2018-06-30,2018-08-31,14.369,20.953,0.213,3.133,0.971,0.881,0.494,2.00%,BA
19561,2017-12-31,2018-06-30,2018-09-30,14.369,22.732,0.213,3.133,0.971,0.881,0.536,1.84%,BA
19561,2017-12-31,2018-06-30,2018-10-31,14.369,21.691,0.213,3.133,0.971,0.881,0.512,1.93%,BA
19561,2017-12-31,2018-09-30,2018-11-30,16.079,19.883,0.210,3.310,1.029,0.935,0.547,1.97%,BA
19561,2017-12-31,2018-09-30,2018-12-31,16.079,18.492,0.210,3.310,1.029,0.935,0.509,2.12%,BA
19561,2017-12-31,2018-09-30,2019-01-31,16.079,22.111,0.210,3.310,1.029,0.935,0.609,1.77%,BA
19561,2018-12-31,2018-12-31,2019-02-28,14.375,24.648,0.213,4.900,0.969,1.011,0.662,1.87%,BA
19561,2018-12-31,2018-12-31,2019-03-31,14.375,21.368,0.213,4.900,0.969,1.011,0.574,2.16%,BA
19561,2018-12-31,2018-12-31,2019-04-30,14.375,21.159,0.213,4.900,0.969,1.011,0.568,2.18%,BA
19561,2018-12-31,2019-03-31,2019-05-31,15.941,19.543,0.214,3.825,1.055,0.999,0.527,2.41%,BA
19561,2018-12-31,2019-03-31,2019-06-30,15.941,20.824,0.214,3.825,1.055,0.999,0.562,2.26%,BA
19561,2018-12-31,2019-03-31,2019-07-31,15.941,19.518,0.214,3.825,1.055,0.999,0.527,2.41%,BA
19561,2018-12-31,2019-06-30,2019-08-31,17.087,42.336,0.209,2.590,1.143,1.206,1.211,2.26%,BA
19561,2018-12-31,2019-06-30,2019-09-30,17.087,44.241,0.209,2.590,1.143,1.206,1.265,2.16%,BA
19561,2018-12-31,2019-06-30,2019-10-31,17.087,39.524,0.209,2.590,1.143,1.206,1.130,2.42%,BA
19561,2018-12-31,2019-09-30,2019-11-30,18.529,55.566,0.210,1.970,1.176,1.575,2.594,2.24%,BA
19561,2018-12-31,2019-09-30,2019-12-31,18.529,49.432,0.210,1.970,1.176,1.575,2.308,2.52%,BA
19561,2018-12-31,2019-09-30,2020-01-31,18.529,48.296,0.210,1.970,1.176,1.575,2.255,2.58%,BA
19561,2019-12-31,2019-12-31,2020-02-29,26.994,-245.63,0.177,,1.699,3.635,-6.339,2.99%,BA
19561,2019-12-31,2019-12-31,2020-03-31,26.994,-133.16,0.177,,1.699,3.635,-5.520,,BA
19561,2019-12-31,2019-12-31,2020-04-30,26.994,-125.91,0.177,,1.699,3.635,-6.299,,BA
19561,2019-12-31,2020-03-31,2020-05-31,36.180,-24.068,0.154,-1.916,1.433,5.140,,,BA
19561,2019-12-31,2020-03-31,2020-06-30,36.180,-30.248,0.154,-1.916,1.433,5.140,,,BA
19561,2019-12-31,2020-03-31,2020-07-31,36.180,-26.073,0.154,-1.916,1.433,5.140,,,BA
19561,2019-12-31,2020-06-30,2020-08-31,89.612,-34.024,0.129,,1.339,18.740,,,BA
19561,2019-12-31,2020-06-30,2020-09-30,89.612,-32.725,0.129,,1.339,18.740,,,BA
19561,2019-12-31,2020-06-30,2020-10-31,89.612,-28.592,0.129,,1.339,18.740,,,BA
19561,2019-12-31,2020-09-30,2020-11-30,236.643,-26.706,0.115,,1.325,68.668,,,BA
19561,2019-12-31,2020-09-30,2020-12-31,236.643,-27.131,0.115,,1.325,68.668,,,BA
19561,2019-12-31,2020-09-30,2021-01-31,236.643,-24.612,0.115,,1.325,68.668,,,BA
19561,2020-12-31,2020-12-31,2021-02-28,-25.038,-10.154,-0.005,,1.410,-8.576,-0.018,,BA
19561,2020-12-31,2020-12-31,2021-03-31,-25.038,-12.199,-0.005,,1.410,-8.576,-0.022,,BA
19561,2020-12-31,2020-12-31,2021-04-30,-25.038,-11.222,-0.005,,1.410,-8.576,-0.020,,BA
19561,2020-12-31,2021-03-31,2021-05-31,-28.975,-12.015,0.019,,1.339,-10.079,-0.307,,BA
19561,2020-12-31,2021-03-31,2021-06-30,-28.975,-11.652,0.019,,1.339,-10.079,-0.298,,BA
19561,2020-12-31,2021-03-31,2021-07-31,-28.975,-11.016,0.019,,1.339,-10.079,-0.282,,BA
19561,2020-12-31,2021-06-30,2021-08-31,-54.896,-14.300,0.058,,1.382,-18.272,,,BA
19561,2020-12-31,2021-06-30,2021-09-30,-54.896,-14.328,0.058,,1.382,-18.272,,,BA
19561,2020-12-31,2021-06-30,2021-10-31,-54.896,-13.487,0.058,,1.382,-18.272,,,BA
19561,2020-12-31,2021-09-30,2021-11-30,-71.136,-13.414,0.069,,1.404,-22.698,,,BA
19561,2020-12-31,2021-09-30,2021-12-31,-71.136,-13.649,0.069,,1.404,-22.698,,,BA
19561,2020-12-31,2021-09-30,2022-01-31,-71.136,-13.576,0.069,,1.404,-22.698,,,BA
19561,2021-12-31,2021-12-31,2022-02-28,235.717,-28.719,0.115,,1.348,78.890,-0.054,,BA
19561,2021-12-31,2021-12-31,2022-03-31,235.717,-26.783,0.115,,1.348,78.890,-0.050,,BA
19561,2021-12-31,2021-12-31,2022-04-30,235.717,-20.817,0.115,,1.348,78.890,-0.039,,BA
19561,2021-12-31,2022-03-31,2022-05-31,-3723.7,-15.889,0.104,,1.371,-1216.8,-1.063,,BA
19561,2021-12-31,2022-03-31,2022-06-30,-3723.7,-16.532,0.104,,1.371,-1216.8,-1.106,,BA
19561,2021-12-31,2022-03-31,2022-07-31,-3723.7,-19.264,0.104,,1.371,-1216.8,-1.289,,BA
19561,2021-12-31,2022-06-30,2022-08-31,-539.01,-17.925,0.097,,1.368,-188.10,-6.316,,BA
19561,2021-12-31,2022-06-30,2022-09-30,-539.01,-13.544,0.097,,1.368,-188.10,-5.736,,BA
19561,2021-12-31,2022-06-30,2022-10-31,-539.01,-15.941,0.097,,1.368,-188.10,-6.575,,BA
19561,2021-12-31,2022-09-30,2022-11-30,-46.353,-12.544,0.051,,1.409,-17.418,,,BA
19561,2021-12-31,2022-09-30,2022-12-31,-46.353,-13.358,0.051,,1.409,-17.418,,,BA
19561,2021-12-31,2022-09-30,2023-01-31,-46.353,-14.937,0.051,,1.409,-17.418,,,BA
19561,2022-12-31,2022-12-31,2023-02-28,-1448.9,-24.283,0.104,,1.427,-492.29,-0.042,,BA
19561,2022-12-31,2022-12-31,2023-03-31,-1448.9,-25.594,0.104,,1.427,-492.29,-0.045,,BA
19561,2022-12-31,2022-12-31,2023-04-30,-1448.9,-24.913,0.104,,1.427,-492.29,-0.044,,BA
19561,2022-12-31,2023-03-31,2023-05-31,127.707,-29.725,0.125,,1.456,46.802,-0.547,,BA
19561,2022-12-31,2023-03-31,2023-06-30,127.707,-30.514,0.125,,1.456,46.802,-0.561,,BA
19561,2022-12-31,2023-03-31,2023-07-31,127.707,-34.516,0.125,,1.456,46.802,-0.635,,BA
19561,2022-12-31,2023-06-30,2023-08-31,492.914,-29.951,0.117,,1.477,165.772,-0.616,,BA
19561,2022-12-31,2023-06-30,2023-09-30,492.914,-25.626,0.117,,1.477,165.772,-0.527,,BA
19561,2022-12-31,2023-06-30,2023-10-31,492.914,-24.976,0.117,,1.477,165.772,-0.514,,BA
19561,2022-12-31,2023-09-30,2023-11-30,78.984,-49.283,0.140,,1.482,24.541,-5.845,,BA
19561,2022-12-31,2023-09-30,2023-12-31,78.984,-55.460,0.140,,1.482,24.541,-3.760,,BA
20482,2008-12-31,2009-09-30,2010-01-31,10.335,14.747,0.653,0.300,0.361,1.686,0.370,3.02%,ABT
20482,2009-12-31,2009-12-31,2010-02-28,11.146,14.710,0.648,0.285,0.330,1.834,0.277,2.95%,ABT
20482,2009-12-31,2009-12-31,2010-03-31,11.146,14.276,0.648,0.285,0.330,1.834,0.269,3.04%,ABT
20482,2009-12-31,2009-12-31,2010-04-30,11.146,13.864,0.648,0.285,0.330,1.834,0.261,3.44%,ABT
20482,2009-12-31,2010-03-31,2010-05-31,10.050,13.988,0.648,0.259,0.347,1.728,0.228,3.70%,ABT
20482,2009-12-31,2010-03-31,2010-06-30,10.050,13.759,0.648,0.259,0.347,1.728,0.225,3.76%,ABT
20482,2009-12-31,2010-03-31,2010-07-31,10.050,14.435,0.648,0.259,0.347,1.728,0.236,3.59%,ABT
20482,2009-12-31,2010-06-30,2010-08-31,9.780,14.512,0.654,0.250,0.353,1.742,0.302,3.57%,ABT
20482,2009-12-31,2010-06-30,2010-09-30,9.780,15.365,0.654,0.250,0.353,1.742,0.320,3.37%,ABT
20482,2009-12-31,2010-06-30,2010-10-31,9.780,15.094,0.654,0.250,0.353,1.742,0.314,3.43%,ABT
20482,2009-12-31,2010-09-30,2010-11-30,9.554,15.401,0.668,0.222,0.359,1.744,0.321,3.78%,ABT
20482,2009-12-31,2010-09-30,2010-12-31,9.554,15.864,0.668,0.222,0.359,1.744,0.330,3.67%,ABT
20482,2009-12-31,2010-09-30,2011-01-31,9.554,14.954,0.668,0.222,0.359,1.744,0.311,3.90%,ABT
20482,2010-12-31,2010-12-31,2011-02-28,8.725,16.250,0.676,0.204,0.359,1.774,1.470,3.66%,ABT
20482,2010-12-31,2010-12-31,2011-03-31,8.725,16.571,0.676,0.204,0.359,1.774,1.499,3.59%,ABT
20482,2010-12-31,2010-12-31,2011-04-30,8.725,17.581,0.676,0.204,0.359,1.774,1.590,3.69%,ABT
20482,2010-12-31,2011-03-31,2011-05-31,8.560,18.206,0.680,0.212,0.364,1.695,2.473,3.67%,ABT
20482,2010-12-31,2011-03-31,2011-06-30,8.560,18.334,0.680,0.212,0.364,1.695,2.491,3.65%,ABT
20482,2010-12-31,2011-03-31,2011-07-31,8.560,17.882,0.680,0.212,0.364,1.695,2.429,3.74%,ABT
20482,2010-12-31,2011-06-30,2011-08-31,8.479,16.009,0.681,0.233,0.348,1.633,2.104,3.66%,ABT
20482,2010-12-31,2011-06-30,2011-09-30,8.479,15.591,0.681,0.233,0.348,1.633,2.049,3.75%,ABT
20482,2010-12-31,2011-06-30,2011-10-31,8.479,16.424,0.681,0.233,0.348,1.633,2.159,3.56%,ABT
20482,2010-12-31,2011-09-30,2011-11-30,8.152,18.810,0.680,0.192,0.341,1.540,16.046,3.52%,ABT
20482,2010-12-31,2011-09-30,2011-12-31,8.152,19.390,0.680,0.192,0.341,1.540,16.541,3.41%,ABT
20482,2010-12-31,2011-09-30,2012-01-31,8.152,18.672,0.680,0.192,0.341,1.540,15.929,3.55%,ABT
20482,2011-12-31,2011-12-31,2012-02-29,8.614,18.807,0.687,0.202,0.330,1.280,15.298,3.39%,ABT
20482,2011-12-31,2011-12-31,2012-03-31,8.614,20.362,0.687,0.202,0.330,1.280,16.563,3.13%,ABT
20482,2011-12-31,2011-12-31,2012-04-30,8.614,20.618,0.687,0.202,0.330,1.280,16.771,3.29%,ABT
20482,2011-12-31,2012-03-31,2012-05-31,9.599,23.229,0.682,0.169,0.330,1.556,,3.30%,ABT
20482,2011-12-31,2012-03-31,2012-06-30,9.599,24.237,0.682,0.169,0.330,1.556,,3.16%,ABT
20482,2011-12-31,2012-03-31,2012-07-31,9.599,24.929,0.682,0.169,0.330,1.556,,3.08%,ABT
20482,2011-12-31,2012-06-30,2012-08-31,11.602,39.012,0.681,0.106,0.331,1.794,,3.11%,ABT
20482,2011-12-31,2012-06-30,2012-09-30,11.602,40.810,0.681,0.106,0.331,1.794,,2.98%,ABT
20482,2011-12-31,2012-06-30,2012-10-31,11.602,38.988,0.681,0.106,0.331,1.794,,3.11%,ABT
20482,2011-12-31,2012-09-30,2012-11-30,15.809,38.012,0.668,0.110,0.321,2.279,,3.14%,ABT
20482,2011-12-31,2012-09-30,2012-12-31,15.809,38.304,0.668,0.110,0.321,2.279,,3.11%,ABT
20482,2011-12-31,2012-09-30,2013-01-31,15.809,19.813,0.668,0.110,0.321,2.279,,1.65%,ABT
20482,2012-12-31,2012-12-31,2013-02-28,9.847,9.083,0.699,0.230,0.404,1.629,4.960,1.66%,ABT
20482,2012-12-31,2012-12-31,2013-03-31,9.847,9.495,0.699,0.230,0.404,1.629,5.185,1.59%,ABT
20482,2012-12-31,2012-12-31,2013-04-30,9.847,9.925,0.699,0.230,0.404,1.629,5.419,1.52%,ABT
20482,2012-12-31,2013-03-31,2013-05-31,22.176,76.396,0.628,0.030,0.312,3.196,,1.53%,ABT
20482,2012-12-31,2013-03-31,2013-06-30,22.176,72.667,0.628,0.030,0.312,3.196,,1.61%,ABT
20482,2012-12-31,2013-03-31,2013-07-31,22.176,76.313,0.628,0.030,0.312,3.196,,1.53%,ABT
20482,2012-12-31,2013-06-30,2013-08-31,22.431,79.357,0.606,0.027,0.273,3.117,,1.68%,ABT
20482,2012-12-31,2013-06-30,2013-09-30,22.431,79.024,0.606,0.027,0.273,3.117,,1.69%,ABT
20482,2012-12-31,2013-06-30,2013-10-31,22.431,87.024,0.606,0.027,0.273,3.117,,1.53%,ABT
20482,2012-12-31,2013-09-30,2013-11-30,19.241,61.597,0.595,0.040,0.229,2.738,,1.47%,ABT
20482,2012-12-31,2013-09-30,2013-12-31,19.241,61.823,0.595,0.040,0.229,2.738,,1.46%,ABT
20482,2012-12-31,2013-09-30,2014-01-31,19.241,59.129,0.595,0.040,0.229,2.738,,2.40%,ABT
20482,2013-12-31,2013-12-31,2014-02-28,15.001,26.520,0.585,0.090,0.119,1.494,,2.21%,ABT
20482,2013-12-31,2013-12-31,2014-03-31,15.001,25.673,0.585,0.090,0.119,1.494,,2.29%,ABT
20482,2013-12-31,2013-12-31,2014-04-30,15.001,25.827,0.585,0.090,0.119,1.494,,2.27%,ABT
20482,2013-12-31,2014-03-31,2014-05-31,16.777,37.745,0.590,0.071,0.126,2.022,3.588,2.20%,ABT
20482,2013-12-31,2014-03-31,2014-06-30,16.777,38.585,0.590,0.071,0.126,2.022,3.668,2.15%,ABT
20482,2013-12-31,2014-03-31,2014-07-31,16.777,39.736,0.590,0.071,0.126,2.022,3.777,2.09%,ABT
20482,2013-12-31,2014-06-30,2014-08-31,15.774,37.053,0.595,0.075,0.124,1.818,2.333,2.08%,ABT
20482,2013-12-31,2014-06-30,2014-09-30,15.774,36.482,0.595,0.075,0.124,1.818,2.297,2.12%,ABT
20482,2013-12-31,2014-06-30,2014-10-31,15.774,38.237,0.595,0.075,0.124,1.818,2.407,2.02%,ABT
20482,2013-12-31,2014-09-30,2014-11-30,16.133,43.637,0.590,0.065,0.128,1.784,,1.98%,ABT
20482,2013-12-31,2014-09-30,2014-12-31,16.133,44.137,0.590,0.065,0.128,1.784,,1.95%,ABT
20482,2013-12-31,2014-09-30,2015-01-31,16.133,43.882,0.590,0.065,0.128,1.784,,2.14%,ABT
20482,2014-12-31,2014-12-31,2015-02-28,16.924,42.295,0.597,0.072,0.137,1.753,,2.03%,ABT
20482,2014-12-31,2014-12-31,2015-03-31,16.924,41.366,0.597,0.072,0.137,1.753,,2.07%,ABT
20482,2014-12-31,2014-12-31,2015-04-30,16.924,41.446,0.597,0.072,0.137,1.753,,2.07%,ABT
20482,2014-12-31,2015-03-31,2015-05-31,16.214,36.541,0.603,0.088,0.155,1.791,1.704,1.98%,ABT
20482,2014-12-31,2015-03-31,2015-06-30,16.214,36.902,0.603,0.088,0.155,1.791,1.720,1.96%,ABT
20482,2014-12-31,2015-03-31,2015-07-31,16.214,38.113,0.603,0.088,0.155,1.791,1.777,1.89%,ABT
20482,2014-12-31,2015-06-30,2015-08-31,16.969,28.847,0.605,0.105,0.175,1.872,0.645,2.12%,ABT
20482,2014-12-31,2015-06-30,2015-09-30,16.969,25.618,0.605,0.105,0.175,1.872,0.573,2.39%,ABT
20482,2014-12-31,2015-06-30,2015-10-31,16.969,28.535,0.605,0.105,0.175,1.872,0.638,2.14%,ABT
20482,2014-12-31,2015-09-30,2015-11-30,15.975,26.898,0.616,0.113,0.194,1.773,1.251,2.14%,ABT
20482,2014-12-31,2015-09-30,2015-12-31,15.975,26.892,0.616,0.113,0.194,1.773,1.251,2.14%,ABT
20482,2014-12-31,2015-09-30,2016-01-31,15.975,22.665,0.616,0.113,0.194,1.773,1.054,2.75%,ABT
20482,2015-12-31,2015-12-31,2016-02-29,15.512,22.523,0.622,0.117,0.217,1.858,,2.68%,ABT
20482,2015-12-31,2015-12-31,2016-03-31,15.512,24.320,0.622,0.117,0.217,1.858,,2.49%,ABT
20482,2015-12-31,2015-12-31,2016-04-30,15.512,22.616,0.622,0.117,0.217,1.858,,2.67%,ABT
20482,2015-12-31,2016-03-31,2016-05-31,15.412,28.106,0.618,0.097,0.215,1.803,0.554,2.62%,ABT
20482,2015-12-31,2016-03-31,2016-06-30,15.412,27.879,0.618,0.097,0.215,1.803,0.549,2.65%,ABT
20482,2015-12-31,2016-03-31,2016-07-31,15.412,31.738,0.618,0.097,0.215,1.803,0.625,2.32%,ABT
20482,2015-12-31,2016-06-30,2016-08-31,14.461,32.574,0.618,0.090,0.220,1.792,0.511,2.48%,ABT
20482,2015-12-31,2016-06-30,2016-09-30,14.461,32.783,0.618,0.090,0.220,1.792,0.514,2.46%,ABT
20482,2015-12-31,2016-06-30,2016-10-31,14.461,30.419,0.618,0.090,0.220,1.792,0.477,2.65%,ABT
20482,2015-12-31,2016-09-30,2016-11-30,14.313,57.682,0.616,0.047,0.222,1.773,2.554,2.73%,ABT
20482,2015-12-31,2016-09-30,2016-12-31,14.313,58.197,0.616,0.047,0.222,1.773,2.577,2.71%,ABT
20482,2015-12-31,2016-09-30,2017-01-31,14.313,63.288,0.616,0.047,0.222,1.773,2.802,2.54%,ABT
20482,2016-12-31,2016-12-31,2017-02-28,15.795,63.493,0.611,0.050,0.502,4.423,,2.35%,ABT
20482,2016-12-31,2016-12-31,2017-03-31,15.795,62.549,0.611,0.050,0.502,4.423,,2.39%,ABT
20482,2016-12-31,2016-12-31,2017-04-30,15.795,61.465,0.611,0.050,0.502,4.423,,2.43%,ABT
20482,2016-12-31,2017-03-31,2017-05-31,14.710,51.303,0.617,0.067,0.377,2.941,,2.32%,ABT
20482,2016-12-31,2017-03-31,2017-06-30,14.710,54.618,0.617,0.067,0.377,2.941,,2.18%,ABT
20482,2016-12-31,2017-03-31,2017-07-31,14.710,55.258,0.617,0.067,0.377,2.941,,2.16%,ABT
20482,2016-12-31,2017-06-30,2017-08-31,15.373,79.594,0.622,0.045,0.416,3.364,,2.08%,ABT
20482,2016-12-31,2017-06-30,2017-09-30,15.373,83.375,0.622,0.045,0.416,3.364,,1.99%,ABT
20482,2016-12-31,2017-06-30,2017-10-31,15.373,84.734,0.622,0.045,0.416,3.364,,1.95%,ABT
20482,2016-12-31,2017-09-30,2017-11-30,16.108,46.975,0.626,0.076,0.442,3.740,1.657,1.88%,ABT
20482,2016-12-31,2017-09-30,2017-12-31,16.108,47.558,0.626,0.076,0.442,3.740,1.677,1.86%,ABT
20482,2016-12-31,2017-09-30,2018-01-31,16.108,51.800,0.626,0.076,0.442,3.740,1.827,1.80%,ABT
20482,2017-12-31,2017-12-31,2018-02-28,18.160,301.650,0.631,0.013,0.468,3.979,,1.86%,ABT
20482,2017-12-31,2017-12-31,2018-03-31,18.160,299.600,0.631,0.013,0.468,3.979,,1.87%,ABT
20482,2017-12-31,2017-12-31,2018-04-30,18.160,290.650,0.631,0.013,0.468,3.979,,1.93%,ABT
20482,2017-12-31,2018-03-31,2018-05-31,16.929,307.650,0.628,0.012,0.431,3.453,,1.82%,ABT
20482,2017-12-31,2018-03-31,2018-06-30,16.929,304.950,0.628,0.012,0.431,3.453,,1.84%,ABT
